type,sub_type,text,listPrice,sqft,stories,beds,baths,baths_full,baths_full_calc,garage,year_built,Price_Per_SqFt
single_family,,"We would love to welcome you to the Zion/E40Z located in the Chapel Lakes. This is a single-story house that includes four bedrooms, two bathrooms, and a two-car garage. This house spans 2,035 square feet and will be a lovely home for you and your family! Upon entering this home, you will notice two secondary bedrooms each with carpet flooring. The first secondary bedroom has a window that opens towards the front of the house while the second secondary bedroom has a window opening to the side of the house. These two bedrooms have access to a secondary bathroom, which lies in between both bedrooms. Continuing through the home, you will come across the family room, dining room, and L-shaped kitchen. This is an open concept living and dining space, making hosting for family and friends an absolute breeze. The areas within this part of the house have vinyl flooring and windows that allow natural light to illuminate the house. The kitchen is equipped with extra countertop space, a tall pantry, a large kitchen island, and stainless-steel appliances. The utility room is located right next to the kitchen, making it both accessible and tucked away. The utility room has vinyl flooring and provides enough space for a washer, dryer, and smaller storage items. On the opposite side of the kitchen and dining room is another secondary bedroom, which is finished with carpet flooring and a window opening to the side of the house. Light streams into this room, inviting any passerby to enter.",317990.0,2037.0,1.0,4.0,2.0,2.0,2.0,2.0,,156.11
single_family,,"Build your dream home in [Redacted Entity], an exclusive gated estate community offering oversized homesites and luxury custom homes in the rapidly growing [Redacted Entity] corridor. This to-be-built home by [Redacted Entity] allows buyers the rare opportunity to design a fully custom residence tailored to their lifestyle. Located in the [Redacted Entity] of Fulshear and zoned to Fulshear schools, this boutique community features only a limited number of homesites creating a private and highly desirable setting. Buyers will work directly with the builder and professional designer to create their custom floor plan and select every interior and exterior finish. From the layout to the final design details, this is a true build-from-scratch custom home experience. With only a small number of lots available, now is the time to bring your vision to life in [Redacted Entity].",1500000.0,4649.0,2.0,5.0,8.0,6.0,6.0,3.0,,322.65
single_family,,"The Poplin: Offers 1,750 sq ft of single-story living with 4 true bedrooms and a spacious, open layout. The kitchen connects seamlessly to the dining and living areas and features granite countertops, a pot filler, apron sink, upgraded fixtures, and modern lighting. The primary suite includes a roomy bathroom and walk-in closet, while the secondary bedrooms provide flexibility for any setup. A 2-car garage is also included. Listing subject to errors, omissions, and changes without notice. [Redacted Entity] provided is deemed reliable but not guaranteed. [Redacted Entity] photos are for marketing purposes only and may not reflect actual colors or upgrades. Please verify selections during design appointment.",314950.0,1750.0,1.0,4.0,2.0,2.0,2.0,2.0,2024.0,179.97
single_family,,"Gorgeous single-story in [Redacted Entity] with beautiful brick and stone elevation! Inside you will find 3 bedrooms, 2 full baths, formal dining area, dedicated study space with French doors, and 2-car garage! Upgrades and amenities include neutral paint tones, rich hardwood flooring throughout main living areas, open-concept layout great for entertaining, spacious family room with [Redacted Entity], split secondary bedrooms for added privacy, and MORE! Gourmet kitchen boasts granite countertops with a subway tile backsplash, large island with breakfast bar, stainless appliances including an electric range, and adjacent eat-in area. Primary suite secluded at the rear of the home offers a luxurious ensuite bath with a dual sink vanity, garden tub with separate shower, and large walk-in closet. Tranquil backyard nestled beneath mature shade trees is complete with a large covered patio area!",355000.0,2065.0,1.0,3.0,2.0,2.0,2.0,2.0,2022.0,171.91
single_family,,"Welcome to [Redacted Entity], a beautifully designed modern farmhouse located in the highly desirable [Redacted Entity] community. This upgraded home sits on a premium corner lot within walking distance of the top-rated [Redacted Entity]. Inside you'll find thoughtful upgrades throughout, including engineered hardwood flooring, a luxurious garden tub, designer wallpaper, and high-end mirrors and light fixtures that enhance the homes stylish character. Plantation shutters allow natural light to flood the open-concept living space, creating a warm and inviting atmosphere. The gourmet kitchen features granite countertops, ceiling-height custom cabinets, a commercial-grade cooktop, and a classic farmhouse sinkperfect for both everyday meals and entertaining guests. The floor plan includes a downstairs primary suite for convenience and privacy, with three additional bedrooms upstairs, along with a second living area or playroom and a built-in office space, ideal for remote work or study. The backyard offers ample space for pets, including a dog door and enjoying gatherings and cookouts with guests. As part of the [Redacted Entity] community, residents enjoy access to resort-style amenities including two pools, a fully equipped fitness center, a makerspace, multiple parks and playgrounds, hiking and biking trails, and a lake with a fishing dock. The [Redacted Entity] also covers front yard maintenance, high-speed internet, and access to a robust calendar of resident activities, making this home the perfect blend of comfort, convenience, and community living.",529900.0,2690.0,2.0,4.0,3.0,2.0,2.0,2.0,2020.0,196.99
single_family,,"Love where you live in [Redacted Entity] in [Redacted Entity], [Redacted Entity]! The [Redacted Entity] floor plan is a charming 1-story home with 4 bedrooms, 2 bathrooms, and a 2-car garage. This home has it all, including privacy blinds and vinyl plank flooring throughout the entire home. The gourmet kitchen is open to both the dining and family rooms and features 42-inch cabinets and granite countertops! Retreat to the Owner's [Redacted Entity] featuring double sinks with granite countertops, a separate tub and shower, and a spacious walk-in closet. Enjoy the great outdoors with a covered patio! Don't miss your opportunity to call [Redacted Entity] home, schedule a visit today!",279990.0,1556.0,1.0,4.0,2.0,2.0,2.0,2.0,2025.0,179.94
townhomes,townhouse,"This spacious townhome located in [Redacted Entity] is currently being rented on the short term rental market. This plan features a modern three story design with plenty of natural sunlight. There is a gourmet kitchen with high end appliances, an island, great for entertaining. On the second level there are two bedrooms all with their own private bathrooms. Then up to the third floor which houses a secondary primary suite with an additional living space and patio. So many options for your family to have private space, roommate situations or to keep as a short term rental.",599000.0,2518.0,3.0,4.0,4.0,3.0,3.0,2.0,2020.0,237.89
single_family,,"Step off the front porch into the two-story entryway. French doors open into the home office at the front of the house. Past the staircase you enter into the open living areas. The kitchen features an island with built-in seating, walk-in corner pantry, a 5-burner gas cooktop, and an adjacent dining room with ample natural light. The family room boasts a wall of windows, a wood mantel fireplace, and 19-foot ceiling. The primary bedroom has coffered ceilings and three large windows. French doors open into the primary bathroom which showcases a glass-enclosed shower, dual vanities, a garden tub, and an oversized walk-in closet. Upstairs on the second floor you are greeted by a large game room with a wall of windows. A private guest suite with a full bathroom is off of the staircase. Secondary bedrooms featuring walk-in closets, separate linen closets, and a shared bathroom complete this floor. Covered backyard patio. Mud room and utility room are off of the two-car garage. Representative Images. Features and specifications may vary by community.",553900.0,2599.0,2.0,4.0,4.0,3.0,3.0,2.0,,213.12
single_family,,"Step inside and instantly feel at home in this stunning single-story residence. Designed with comfort and style in mind, it offers an open and inviting floor plan, a chef's kitchen with granite countertops, stainless steel appliances, a stylish tile backsplash, and plenty of upgraded finishes throughout. This home also includes a reverse osmosis water system, washer, dryer, and refrigerator with a reasonable offer. Nestled in the desirable master-planned community of The Groves, residents can enjoy access to scenic walking trails, parks, a community pool, and more. The home feels like new construction-truly move-in ready and waiting for its next owner. Conveniently located near shopping, dining, and [Redacted Entity], and zoned to the top-rated [Redacted Entity] schools, this property delivers the perfect blend of location and lifestyle. Don't miss your chance to see this beautiful home!",375000.0,2023.0,1.0,4.0,2.0,2.0,2.0,2.0,2021.0,185.37
single_family,,"2.875% [Redacted Entity]. MOTIVATED SELLERS! MOVE IN READY! LISTED UNDER 2024 APPRAISED VALUE!! Charming Open Concept, 3-Bedroom Home in [Redacted Entity], [Redacted Entity]! Welcome to this beautiful 3-bedroom, 2-bathroom home spanning 1, 551 sq. ft. in the peaceful town of [Redacted Entity], [Redacted Entity]. Nestled in the highly sought-after [Redacted Entity], this home offers an ideal blend of comfort and convenience. Step inside to an open floor plan designed for modern living, perfect for both everyday life and entertaining. The spacious living area flows seamlessly into the kitchen, which features granite countertops, ample cabinetry, and a functional layout for effortless meal prep. The primary suite offers a private retreat with an en-suite bath, while the additional bedrooms provide flexibility for family, guests, or a home office. Outside, the backyard presents endless possibilities for outdoor enjoyment. The community includes basketball court, volleyball court, pickle ball courts, & a playground. [Redacted Entity]. Dont miss this incredible opportunity to own a beautifully designed home in a fantastic location. Schedule your showing today!",279900.0,1551.0,1.0,3.0,2.0,2.0,2.0,2.0,2021.0,180.46
single_family,,"Welcome to [Redacted Entity], a beautifully crafted pre-existing model home by [Redacted Entity], now available in the highly sought-after [Redacted Entity] community. Designed to showcase the best of [Redacted Entity] craftsmanship, this residence blends timeless architecture with thoughtful design and elevated finishes throughout. [Redacted Entity] offers a peaceful escape from city life, tucked away in [Redacted Entity], [Redacted Entity], while still providing convenient access to everyday amenities. Homes in this community sit on generous lots with ample front and backyard spaceperfect for entertaining, relaxing, or enjoying time with family and friends. Every detail of this model home was intentionally curated, from its aesthetic appeal to its architectural character, creating a welcoming space that truly feels like home. Residents of [Redacted Entity] enjoy the perfect balance of tranquility and accessibility, located just 15 minutes from [Redacted Entity] and 30 minutes from [Redacted Entity]. Experience refined living in a community designed for comfort, beauty, and connectionthis is your opportunity to own a signature [Redacted Entity] model in [Redacted Entity].",643900.0,2610.0,1.0,3.0,3.0,2.0,2.0,2.0,2023.0,246.7
single_family,,"2 HOMES - GREAT INVESTMENT OPPORTUNITY! Here is an exceptional opportunity to own two, identical, side-by-side homes. Both homes are 1,296 sq.ft. with a living area, kitchen, two bedrooms, one bath, washer and dryer connections, and a single-car carport and storage shed. Both units feature fresh paint, modern cabinetry, original hardwood flooring through the living areas, and pretty tile in the kitchen and bathroom, and high-quality finishes throughout, creating a move-in-ready experience from the moment you step inside. Whether you're seeking a smart investment property, multigenerational living solution, of the flexibility to occupy one unit, while renting the other for supplemental income, these homes offer endless possibilities. Call today to schedule a private tour.",245000.0,1296.0,1.0,2.0,1.0,1.0,1.0,,1948.0,189.04
single_family,single family detached,"Modern MOVE-IN READY 4-bedroom, 2.5-bath home built in 2021 on [Redacted Entity] far west side. This spacious, open-concept layout offers seamless flow for living and entertaining. Designed with efficiency in mind, the home features SOLAR PANELS, a WATER SOFTENER, reverse osmosis system, and alkaline drinking water. Enjoy lower utility costs without sacrificing comfort. Generously sized rooms and contemporary finishes throughout make this home both functional and inviting. A great opportunity for buyers seeking newer construction with energy-saving upgrades already in place.",304988.0,1899.0,2.0,4.0,3.0,2.0,2.0,2.0,2021.0,160.6
single_family,,"CONTACT OUR SALES DEPARTMENT The builder is dedicated to making homeownership achievable by offering a variety of valuable incentives designed to help you realize your dream, with inventory starting in the low $220,000s. Our thoughtfully crafted floor plans emphasize functionality and practicality, ensuring your living spaces are fully maximized. Each home is equipped with a tankless water heater, [Redacted Entity] certification, abundant windows for natural lighting, and efficient cellulose insulation for superior comfort and energy savings. Images shown may be renderings and are provided for illustrative purposes only.",269950.0,1244.0,1.0,4.0,2.0,2.0,2.0,2.0,2024.0,217.0
single_family,,"Step into peaceful country living with this beautifully crafted new construction modern farmhouse, offering 3 spacious bedrooms, 2 full bathrooms, and a 2-car garage, all set on a generous 1-acre lot in a quiet rural subdivision. Inside, you'll find beautiful granite countertops, energy-efficient windows, foam insulation, and the convenience of a tankless water heater. Thoughtful details like gutters add to the home's functionality and charm. Construction is nearly complete, with the builder estimating just 30 days until move-in ready. Don't miss this opportunity to enjoy this new construction with the space and serenity of the countryside with a privacy fence and driveway to be completed in 30 days.",315000.0,1850.0,1.0,3.0,2.0,2.0,2.0,2.0,2025.0,170.27
single_family,,"Located in the highly sought-after [Redacted Entity], this newly built four-bedroom, two-bath residence offers a rare combination of space, function, and location. Situated on one of the largest lots in the neighborhood, the property provides both privacy and flexibility-complete with a double gate for boat or [Redacted Entity] parking. Inside, a thoughtfully designed layout features spacious bedrooms and an expansive main living area where the kitchen, dining, and living spaces seamlessly come together-ideal for both everyday living and effortless entertaining. Positioned in a quiet, well-placed section of town, you'll enjoy the convenience of a central location paired with a more peaceful setting. A nearby neighborhood playground adds to the lifestyle appeal, while the low tax rate and absence of MUD tax make this an exceptional long-term investment. A rare opportunity to own newer construction with space, usability, and one of the most desirable school districts in the area.",325000.0,1814.0,1.0,4.0,2.0,2.0,2.0,2.0,2023.0,179.16
single_family,,"Located in The Meadows, [Redacted Entity], [Redacted Entity], this thoughtfully designed home offers 3 bedrooms, 2 bathrooms, and 1766 sq ft of flexible living space that's built for real life. Whether you're gathering with loved ones or enjoying a quiet moment, this home gives you the space and comfort to do both. Inside, you'll find an appealing front elevation with shaker fiber cement and stacked stone, featuring a unique entry with a large front porch and 8 ft. entry door. The kitchen boasts a gas cooktop, large island workspace, and a corner pantry with ample storage, complemented by an oversized storage area from the garage entry. Vaulted ceilings in the dining, family room, and primary suite enhance natural light and openness, with the primary suite offering a large walk-in closet, designed to make everyday living easier and more enjoyable. With close access to HW 380, just 5 minutes from [Redacted Entity], offering rural living with easy access to urban amenities, you'll enjoy the convenience of everything you needwithout giving up the peace of coming home. If you're looking for a home that fits your life, we'd love to show you around. Schedule your private tour today.",326450.0,1766.0,1.0,3.0,2.0,2.0,2.0,2.0,,184.85
single_family,,"Clean lines, smart design, and modern comfort come together in this well-appointed one-story home built by [Redacted Entity]. This 4-bedroom, 2-bath residence features an open floor plan with high ceilings that create a bright, airy feel throughout the main living areas. The kitchen is both functional and stylish, offering quartz countertops, 42-inch cabinetry, stainless steel appliances, and an informal breakfast area. Three secondary bedrooms are positioned along a central hallway and share a full bath, while the primary suite is privately located at the rear of the home. The primary retreat includes a spacious walk-in closet, an ensuite bath with double sinks and shower. Additional highlights include a covered patio perfect for outdoor relaxation, a full water softener system, and solar panels for enhanced efficiency. Zoned to A-rated [Redacted Entity] elementary and minutes from [Redacted Entity]. A modern, move-in-ready option that checks the boxes for comfort, efficiency, and location.",309900.0,1892.0,1.0,4.0,2.0,2.0,2.0,2.0,2022.0,163.79
single_family,single family detached,"Welcome to your move-in ready home in the highly sought-after [Redacted Entity] community - a beautiful three bedroom, two bath, one-story home that has been gently lived in, well maintained and No carpet! This thoughtfully designed open plan boasts ceramic wood-like tile in all main areas, huge family room, laundry room with shelves, 2"" blinds throughout, updated lighting and ceilings fans, [Redacted Entity] water softener, plenty of storage & natural light and generous secondary bedrooms with great closets. The spacious kitchen features granite countertops, stainless steel appliances, beveled subway tile backsplash, deep sinks, breakfast bar, large pantry, stove with 5 burner cooktop, Life MXL9 water purifier and custom cabinetry. The primary suite provides a private retreat with bay window for extra seating space, an oversized walk-in closet and a spa inspired en-suite bath with double vanity, walk-in shower and soaking tub. If extra conditioned space is desired, the oversized garage has epoxy coated flooring and HVAC split unit. Relax and enjoy your evenings in your private , level backyard with an extended covered patio, fan, 220v outlet and storage shed. Amenities include a community pool, park/playground and fun neighborhood events that make it easy to feel at home and are all within walking distance. Conveniently located just minutes from all the charm New [Redacted Entity] has to offer-historic [Redacted Entity], [Redacted Entity], live music, dining and year-round festivals. Quick access to I-35 and I-10 make commuting to [Redacted Entity], [Redacted Entity], [Redacted Entity] and [Redacted Entity] a breeze.",287500.0,1577.0,1.0,3.0,2.0,2.0,2.0,2.0,2015.0,182.31
single_family,,"This spacious two-story home in [Redacted Entity], [Redacted Entity] features a thoughtfully designed layout with four bedrooms, three full baths, two powder baths, a game room, a private study, and a two-car garage, making it ideal for comfortable family living and entertaining.. The main level offers an open family room that flows seamlessly into the kitchen and breakfast nook, creating a bright central gathering space. A formal dining area and extended foyer enhance the homes welcoming feel, while a private study near the front provides a quiet home office. The owners suite is conveniently located on the first floor and includes a spacious walk-in closet and a well-appointed bath with dual vanities, a soaking tub, and a separate shower, along with an additional bedroom and a full bath. A powder bath on the main level adds convenience for guests. Upstairs, a large game room serves as a versatile second living area and is accompanied by two additional bedrooms, a full bath, and an additional powder bath, offering smart separation and flexibility for family or guests.",619144.0,3543.0,2.0,4.0,5.0,3.0,3.0,2.0,,174.75
single_family,,"The Pearson ranch greets you with a welcoming front porch. Thoughtfully laid out to maximize each space to the fullest, you'll find a dining area that opens to a surprisingly large kitchen with an optional center island. A family room leads to the backyard and reveals a private entry to the owner's suite with a walk-in closet and an en suite bath. Owners will find a convenient mud room and laundry just off the garage entry to maximize organization.",303135.0,1701.0,1.0,3.0,2.0,2.0,2.0,2.0,,178.21
single_family,,"Stunning from every angle-this home truly has the ""[Redacted Entity]"" factor you've been searching for! This impressive two-story layout offers 5 spacious bedrooms, 3.5 baths, an optional study, and a built-in tech center-perfect for remote work, homework stations, or creative projects. The heart of the home is the open-concept living area, where oversized windows in the family room flood the space with natural light and create an inviting, airy atmosphere that's perfect for both entertaining and everyday living. The gourmet kitchen is a showstopper, featuring an oversized island ideal for gathering with family and friends, plus a casual breakfast area for laid-back meals. Tucked away for privacy, the luxurious primary suite boasts dual vanities, a [Redacted Entity]-sized walk-in shower, and a massive walk-in closet that fashion lovers will adore. Every detail is thoughtfully designed to balance comfort, style, and function-making this home not just beautiful, but truly livable.",880425.0,3235.0,2.0,5.0,3.0,3.0,3.0,2.0,,272.16
single_family,,"[Redacted Entity]'s highly sought-after [Redacted Entity] IV plan features 4 generously sized bedrooms and a variety of living spaces, all ready for your personal touch. The open-concept design is perfect for entertaining, with a striking stone-to-ceiling fireplace framed by a cedar mantel in the Family Room, creating a warm and inviting atmosphere. Durable laminate flooring flows through the main areas. The Study, conveniently located off the foyer, offers a quiet work or reading space, while the Formal Dining Room, just beyond, sets the stage for memorable meals. At the heart of the home, the Deluxe Kitchen features a large island with sleek granite countertops, custom upgraded cabinetry, a convenient buffet, and a walk-in pantry. Everyone can enjoy their own space, with a first-floor [Redacted Entity] offering a spa-like ensuite with quartz countertops. Upstairs, you'll find Bedroom 4 and Bath 3, along with a spacious Game Room and a dedicated Media Room, perfect for movie nights and entertaining. The home also includes a 3-car garage, an 8ft front door, fresh landscaping, and is situated on a tranquil, interior lot. Visit Bloomfield at [Redacted Entity] today to learn more!",525990.0,3291.0,2.0,4.0,3.0,3.0,3.0,3.0,,159.83
single_family,,"Welcome to [Redacted Entity], where timeless elegance meets modern comfort. This spacious residence is designed for both everyday living and stylish entertaining. As you step through the foyer, you'll be drawn into the warm ambiance of the open-concept living space. The heart of the home is the gourmet kitchen, complete with a quartz countertops and a chic wine cellar, perfectly positioned to overlook the formal living and dining areas. The home features four bedrooms, [Redacted Entity] and [Redacted Entity] bathroom, while the versatile flex bedroom enjoys its own private ensuite restroom and shower, ensuring privacy for guests or family. Your primary suite is a luxurious retreat, complete with a cozy lounging area and direct access to the backyard. The spa-like en-suite bathroom elevates relaxation with its spacious shower, freestanding tub, dual sinks, and dedicated vanity area, an elegant blend of style and tranquility. Discover the perfect harmony of style, comfort, and functionality.",649999.0,2785.0,1.0,4.0,4.0,1.0,3.0,2.0,2024.0,233.39
single_family,,"This single-level home showcases a spacious open floorplan shared between the kitchen, dining area and family room for easy entertaining. An owner's suite enjoys a private location at the front of the home, complemented by an en-suite bathroom and walk-in closet. There are two secondary bedrooms just off the main living areas, which are comfortable spaces for household members and overnight guests.",202999.0,1354.0,1.0,3.0,2.0,2.0,2.0,2.0,,149.93
single_family,,"This exceptional property spans just over 5 acres, offering peaceful country living with convenient access to city amenities and excellent potential for development. The main residence features 3,552 sq. ft. of living space with [Redacted Entity] tile flooring throughout, 5 bedrooms, [Redacted Entity], a spacious kitchen, and a bonus room. Elegant boxed ceilings with wood trim accents add warmth and character.A separate 676 sq. ft. mother-in-law suite offers flexible living options for extended family, guests, or office use. Outdoors, enjoy a serene setting with mature trees, open space, and beautiful night skies. The property includes multiple sheds and a small corral, making it suitable for ranch-style living or future development. Prime frontage on HWY 107 in [Redacted Entity], [Redacted Entity].",650000.0,3552.0,1.0,5.0,4.0,3.0,3.0,,1978.0,183.0
single_family,,"Experience the elegance of [Redacted Entity] a premier design located in Tierra Del Este Unit 91. This stunning 4-bedroom, 2-bathroom residence combines superior design along with the best in residential construction. [Redacted Entity]: enjoy the benefits of spray foam insulation on all exterior walls and 14 SEER HVAC system. Sophisticated Details: finished plywood cabinets with decorative lighting, quartz countertops and stylish window shutters. Spacious Interiors: impressive 10 foot ceilings throughout the home. This home offers remarkable value and a unique opportunity for all buyers. Contact us today to schedule your appointment and explore the luxury of [Redacted Entity] premier new construction home builder!",320450.0,1784.0,1.0,4.0,2.0,2.0,2.0,2.0,2025.0,179.62
single_family,,"Stunning modern home with High Ceilings Soaring with an open floor plan and a [Redacted Entity] stair case. Energy efficient with smart alarm, solar system, tankless water heater, and sprinkler system. Nestled in a serene cul-de-sac, this 4-bedroom property also features a study, game room loft, and 2.5 baths. Enjoy the covered back patio and spacious backyard, perfect for entertaining or adding a pool. No back neighbors for added privacy. Flexible seller eager to close quickly. [Redacted Entity] for more information.",514999.0,3062.0,2.0,4.0,3.0,3.0,3.0,2.0,2022.0,168.19
single_family,,"NO HOA FEES ~~ This beautiful [Redacted Entity] home has never been lived in. It has three bedrooms, two bathrooms and a finished two car garage. It is conveniently located close to [Redacted Entity]. Throughout the home, you will appreciate the superior craftsmanship and top-notch construction. Features include granite counters, luxury vinyl flooring, [Redacted Entity] appliances, covered back porch, no back neighbors as well as numerous [Redacted Entity] compliance features including Double Pane Low E2 Windows and TechShield Radiant Barrier [Redacted Entity]. Complete feature list provided upon request.",260880.0,1766.0,1.0,3.0,2.0,2.0,2.0,2.0,2023.0,147.72
single_family,,"Beautiful New Construction Modern Farmhouse built by the long established [Redacted Entity]. 1 Acre No HOA! Fully Fenced Backyard! [Redacted Entity]! No PIDs! Stunning and move-in ready, this gorgeous white brick modern farmhouse sits on a spacious 1-acre lot in the highly desirable [Redacted Entity], just outside city limits with no [Redacted Entity]. Designed with both elegance and functionality in mind, this 4-bedroom, 2.5-bath home offers a wide open floorplan, perfect for everyday living and entertaining. Step inside to find unique black and gold fixtures and hardware, modern appliances, and spacious walk-in closets throughout. The living area features a sleek modern electric fireplace and large windows that bring in abundant natural light. The kitchen and bathrooms boast high-end finishes and designer touches that make this home truly one-of-a-kind. Outdoors, enjoy a fully fenced backyard with durable pipe-and-no-climb fencing, a large covered back porch, and a professionally upgraded landscape including Bermuda sod, a sprinkler system, and newly planted trees. The extra-wide driveway adds convenience and ample parking space. Don't miss your chance to own this thoughtfully built home with luxury touches throughout all in a peaceful, unrestricted setting! Move-In ready 10-15-25!",529000.0,2329.0,1.0,4.0,3.0,2.0,2.0,2.0,2025.0,227.14
single_family,,"THE [Redacted Entity], Plan R8241C. A beautiful 1-story home with 4 bedrooms, 2 full baths, a 'Gourmet Kitchen', granite counter tops with a kitchen island and room for bar stools, a large open concept, a large walk-in shower in the master bath, ceramic, and much more. This home will be the 'Cultured Stone Elevation' Pictures are of a proposed floor plan, and are not of an existing house.",292950.0,1824.0,1.0,4.0,2.0,2.0,2.0,2.0,2026.0,160.61
single_family,,"Experience modern country living at its finest in this newly built 5-bedroom, 3-bath home set on 1.32 serene acres in the heart of [Redacted Entity]. This thoughtfully designed property blends todays clean, sophisticated finishes with the peaceful charm of wide-open spaceideal for those who want room to breathe without sacrificing style. Step inside to an open-concept layout highlighted by tall ceilings, warm wood-look flooring, and a seamless flow between the living, dining, and kitchen areas. The chefs kitchen features an oversized island, quartz countertops, custom cabinetry, double ovens, and a sleek farmhouse sink, making it the true centerpiece of the home. The living room offers a modern focal wall with electric fireplace and large windows that frame the expansive backyard. The private primary suite includes a spa-style bathroom with a freestanding soaking tub, walk-in shower with floor-to-ceiling tile, and dual vanities. Secondary bedrooms are generously sized, giving you flexibility for guests, multigenerational living, office space, or a playroom. Outside, the property offers endless potentialcreate a garden, add a workshop, or simply enjoy the wide-open views and [Redacted Entity] sunsets. With a long driveway, side-entry garage, and plenty of space between neighbors, this home delivers the comfort and privacy you're looking for. A rare blend of modern comfort and rural simplicity",545000.0,2558.0,1.0,5.0,3.0,3.0,3.0,2.0,2025.0,213.06
single_family,,"Your OWN STAYCATION awaits. This is the nicest offering in the entire community. Just imagine 3 lots all covered, all concrete for ease of maintenance, all fenced. Tiny home living at it's finest with the nicest finishes available along with your own man cave and she shed. Well sited on one of the largest reservoirs in the state. Also close to a great boat ramp. The community amenities are in a park like setting just across the street which makes this offering not feel crowded. So many more options to mention, come see for your self.",249500.0,399.0,2.0,1.0,1.0,1.0,1.0,,2016.0,625.31
single_family,,"Beautiful 3-bedroom, 2-bath home with a 2-car garage located in the highly desirable [Redacted Entity] community and within [Redacted Entity]. This well-maintained home features a wood privacy fence and a spacious backyard, perfect for outdoor living, entertaining, or relaxing evenings. Enjoy all that [Redacted Entity] has to offer, including scenic walking trails, lakes, parks, community amenities, and a welcoming neighborhood atmosphere. Conveniently located near schools, shopping, dining, and major roadways. A great opportunity to own in one of the [Redacted Entity]'s most sought-after communities-schedule your showing today!",280000.0,1639.0,2.0,3.0,2.0,2.0,2.0,2.0,2021.0,170.84
single_family,single family detached,"NO HOA TO BUG YOU! BEAUTIFUL! HOME LOCATED CLOSE TO EVERYTHING! 4 MINUTES TO SHOPPING AND EATING. 20 MINUTES TO THE [Redacted Entity] MALLS, SHORT DRIVE TO RANDOLPH AFB BASE AND MUCH MORE. [Redacted Entity] GRASS FOR LESS LAWN MAINTENANCE. THE BACKYARD FEATURES A COVERED PATIO, [Redacted Entity], LOTS OF GRASS AND BIG MATURE TREES. ENJOY QUIET EVENINGS OR HAVE A BBQ WITH FRIENDS OR FAMILY. INSIDE YOU HAVE A SPACIOUS OPEN CONCEPT THAT CAN BE FURTHER OPENED UP. THE WALL BETWEEN THE DINING AREA, OFFICE AREA AND LIVING ROOM IS NOT A LOAD BEARING WALL SO IT CAN BE REMOVED FOR AN EVEN MORE OPEN AREA. THE KITCHEN HAS BEEN UPDATED WITH SLATE COUNERTOPS, OAK CABINETS AND DOUBLE OVEN. THE MASTER BEDROOM IS SPACIOUS AND FEATURES A LUXURY BATH WITH LARGE [Redacted Entity] VANITY, [Redacted Entity] AND [Redacted Entity]. THE SECONDARY BEDROOMS ARE GOOD SIZE AND HAVE AMPLE CLOSET SPACE. THE AC/HEAT WAS REPLACED JAN 2025. NEW SHINGLES WERE [Redacted Entity] ON NOVEMBER 2025.SECURITY SYSTEM AND MORE. LOTS OF WINDOWS ALLOW FOR [Redacted Entity], BRIGHT SUNLIGHT MOST OF THE YEAR. ALL IT NEEDS IS YOU!",290000.0,1759.0,1.0,3.0,2.0,2.0,2.0,2.0,2004.0,164.87
single_family,,"This stunning one-story home features three bedrooms, a media room and 2.5 baths. At the front of the home, youll find two spacious bedrooms, while the oversized 14x20 main suite is privately tucked away at the back. The media room is smartly placed apart from the bedrooms, so you can turn up the surround sound without disturbing anyone. The chef-inspired kitchen offers extensive cabinetry, a walk-in pantry, and opens seamlessly into the family and dining roomseach enhanced with soaring 12-foot ceilings. The main bath feels like a retreat, with split vanities, a large soaking tub, and an oversized shower. The walk-in closet provides abundant rods and shelving, while the utility room adds even more storage. The exterior features a modern design with sleek square windows and metal accents. [Redacted Entity] upgrades include hardwood flooring in the entry, extended entry, kitchen, dining, and family room, along with quartz countertops in both the kitchen and main bath. This home is truly one of a kindperfect for entertaining and everyday living.",495000.0,2464.0,1.0,3.0,3.0,2.0,2.0,2.0,2025.0,200.89
single_family,,"Enjoy quiet suburban living just minutes away from city amenities in the [Redacted Entity] T floor plan. This roomy home is very family friendly with an extremely large open living area that surrounds the kitchen/dining area. The master suite comes with a walk-in closet and a separate shower. The 2 additional bedrooms have a shared bath. Kitchen also comes with stainless steel appliances and granite counter tops. Pictures are of model home not actual listing, For viewing purposes only.",279950.0,1583.0,1.0,3.0,2.0,2.0,2.0,2.0,2025.0,176.85
